X,Y
24.0,24.0
40.0,24.0
56.0,24.0
72.0,24.0
88.0,24.0
104.0,24.0
120.0,24.0
136.0,24.0
152.0,24.0
168.0,24.0
184.0,24.0
200.0,24.0
216.0,24.0
232.0,24.0
248.0,24.0
264.0,24.0
280.0,24.0
296.0,24.0
312.0,24.0
328.0,24.0
344.0,24.0
360.0,24.0
376.0,24.0
392.0,24.0
408.0,24.0
424.0,24.0
424.0,40.0
424.0,56.0
440.0,24.0
456.0,24.0
472.0,24.0
488.0,24.0
504.0,24.0
504.0,40.0
520.0,40.0
504.0,56.0
536.0,40.0
552.0,40.0
568.0,40.0
584.0,40.0
600.0,40.0
600.0,56.0
616.0,56.0
632.0,56.0
648.0,56.0
664.0,56.0
680.0,56.0
680.0,72.0
680.0,88.0
680.0,104.0
680.0,120.0
504.0,72.0
504.0,88.0
504.0,104.0
520.0,104.0
520.0,120.0
536.0,120.0
552.0,120.0
568.0,120.0
584.0,120.0
600.0,120.0
616.0,120.0
632.0,120.0
648.0,120.0
664.0,120.0
424.0,72.0
424.0,88.0
424.0,104.0
424.0,120.0
440.0,104.0
456.0,104.0
472.0,104.0
696.0,72.0
712.0,72.0
728.0,72.0
744.0,72.0
760.0,72.0
776.0,72.0
792.0,72.0
808.0,72.0
824.0,72.0
824.0,56.0
824.0,40.0
824.0,24.0
856.0,24.0
872.0,24.0
888.0,24.0
904.0,24.0
920.0,24.0
936.0,24.0
952.0,24.0
968.0,24.0
984.0,24.0
1000.0,24.0
1000.0,40.0
1000.0,56.0
1000.0,72.0
1000.0,88.0
1000.0,104.0
1000.0,120.0
1000.0,136.0
824.0,88.0
824.0,104.0
824.0,120.0
824.0,136.0
840.0,120.0
856.0,120.0
872.0,120.0
888.0,120.0
904.0,120.0
920.0,120.0
936.0,120.0
952.0,120.0
968.0,120.0
984.0,120.0
824.0,152.0
824.0,168.0
824.0,184.0
840.0,184.0
840.0,200.0
856.0,200.0
872.0,200.0
888.0,200.0
904.0,200.0
920.0,200.0
936.0,200.0
952.0,200.0
968.0,200.0
984.0,200.0
1000.0,200.0
1000.0,184.0
1000.0,168.0
1000.0,216.0
1000.0,232.0
1000.0,248.0
1000.0,264.0
1000.0,280.0
1000.0,296.0
1000.0,312.0
1000.0,328.0
1000.0,344.0
984.0,344.0
984.0,360.0
984.0,376.0
984.0,392.0
984.0,408.0
984.0,424.0
984.0,440.0
984.0,456.0
984.0,472.0
984.0,488.0
1000.0,488.0
1000.0,504.0
1000.0,536.0
1000.0,552.0
1000.0,568.0
1000.0,584.0
1000.0,600.0
1000.0,616.0
984.0,616.0
1000.0,632.0
968.0,616.0
952.0,616.0
936.0,616.0
920.0,616.0
920.0,632.0
920.0,664.0
920.0,648.0
920.0,696.0
920.0,680.0
936.0,696.0
920.0,712.0
920.0,728.0
920.0,744.0
952.0,696.0
968.0,696.0
984.0,696.0
1000.0,696.0
1000.0,680.0
1000.0,712.0
1000.0,728.0
1000.0,744.0
904.0,744.0
888.0,744.0
872.0,744.0
856.0,744.0
840.0,744.0
808.0,632.0
792.0,632.0
776.0,632.0
