X,Y
24,24
40,24
56,24
72,24
88,24
104,24
120,24
136,24
152,24
168,24
184,24
200,24
216,24
232,24
248,24
264,24
280,24
296,24
312,24
328,24
344,24
360,24
376,24
616,72
632,72
648,72
664,72
680,72
696,72
712,72
728,72
744,72
760,72
744,104
744,120
744,136
744,152
744,168
728,168
728,184
712,184
696,184
680,184
664,184
648,184
648,168
648,152
648,136
648,120
760,168
776,168
792,168
808,168
824,168
840,168
856,168
872,168
888,168
904,168
920,168
936,168
952,168
968,168
984,168
1000,168
1000,152
1000,136
1000,120
1000,104
1000,88
1000,72
1000,56
984,56
968,56
920,56
936,56
904,56
904,40
888,40
872,40
856,40
840,40
952,184
952,200
952,216
952,248
952,264
952,280
968,280
984,280
1000,280
840,184
840,200
840,216
840,232
840,248
856,248
872,248
888,248
904,248
920,248
1000,296
1000,312
1000,328
1000,344
1000,360
1000,376
1000,392
1000,408
1000,424
1000,440
1000,456
1000,472
984,472
984,488
984,504
984,520
984,536
984,552
984,568
984,584
984,600
984,616
984,632
984,648
968,632
952,632
936,632
984,664
984,680
984,696
968,696
952,696
936,696
1000,696
920,696
904,696
888,696
872,696
856,696
840,696
936,712
936,728
936,744
824,696
808,696
792,696
792,712
776,712
760,712
760,728
760,744
744,744
728,744
712,744
696,744
680,744
664,744
648,744
632,744
616,744
600,744
584,744
568,744
552,744
536,744
520,744
504,744
488,744
472,744
456,744
440,744
424,744
408,744
392,744
376,744
360,744
344,744
328,744
312,744
296,744
280,744
264,744
248,744
232,744
216,744
200,744
184,744
168,744
152,744
136,744
120,744
104,744
88,744
72,744
56,744
40,744
24,744
488,728
488,712
488,696
488,680
488,664
472,664
472,648
472,632
472,616
472,600
472,584
472,568
472,552
472,536
392,712
392,696
392,680
392,664
392,648
392,632
392,616
392,600
392,584
392,568
392,552
392,536
312,728
312,712
312,696
312,680
312,664
296,664
312,648
312,632
312,616
312,600
312,584
312,568
312,552
312,536
280,664
264,664
248,664
232,664
232,648
232,632
232,584
232,568
232,552
232,536
136,712
136,696
136,680
136,664
152,664
152,648
152,632
152,616
152,600
152,584
152,568
152,552
152,536
168,536
184,536
200,536
168,632
184,632
200,632
216,632
328,664
344,664
360,664
376,664
408,664
424,664
440,664
312,504
328,504
312,488
312,472
312,456
296,456
296,440
280,440
216,456
216,440
232,440
248,440
200,456
200,472
184,472
184,488
24,712
24,696
24,680
24,664
24,648
24,632
40,664
56,664
72,664
24,616
24,600
24,584
24,568
24,552
24,536
40,536
56,536
72,536
88,536
88,552
104,552
120,552
24,520
24,504
24,472
24,456
24,440
24,424
24,408
24,392
24,376
40,376
24,360
56,376
72,376
88,376
104,376
120,376
136,376
152,376
168,376
184,376
200,376
216,376
216,392
232,376
248,376
264,376
280,376
296,376
280,392
40,456
56,456
72,456
88,456
104,456
104,440
104,424
392,504
392,488
392,472
392,456
392,440
392,424
392,408
392,392
376,392
376,376
360,376
344,376
328,376
408,456
424,456
440,456
456,456
472,456
472,472
472,488
488,472
504,472
520,472
536,472
552,472
568,472
568,488
568,504
568,520
568,536
568,552
568,568
568,584
568,600
568,616
584,616
600,616
600,632
616,632
632,632
648,632
664,632
680,632
696,632
696,648
696,664
696,680
696,696
696,712
712,632
728,632
744,632
760,632
776,632
792,632
808,632
824,632
840,632
856,632
872,632
888,632
696,616
696,600
696,584
696,568
696,552
712,552
728,552
744,552
760,552
776,552
776,536
792,536
776,520
776,504
776,488
776,472
760,472
744,472
728,472
712,472
696,472
696,488
696,504
808,536
824,536
840,536
840,520
856,520
856,504
856,488
856,472
856,456
856,440
856,424
856,408
840,408
840,392
840,376
840,360
840,344
840,328
840,312
840,296
872,472
888,472
904,472
920,472
936,472
952,472
968,472
984,344
968,344
952,344
936,344
936,360
920,360
920,376
920,392
920,408
920,424
920,440
24,344
24,328
24,312
24,296
40,296
56,296
72,296
72,280
72,264
72,248
72,232
72,216
72,200
72,184
72,168
72,152
56,152
56,136
56,120
56,104
56,88
72,88
88,88
104,88
120,88
136,88
152,88
152,104
168,104
184,104
200,104
216,104
232,104
248,104
248,120
248,136
248,152
264,152
280,152
296,152
312,152
312,168
328,168
344,168
360,168
376,168
392,168
376,152
376,136
376,120
152,360
152,344
152,312
152,264
152,280
168,280
152,248
152,232
184,280
200,280
216,280
232,280
248,280
264,280
280,280
296,280
312,280
328,280
344,280
360,280
376,280
376,184
376,200
376,216
376,232
376,296
376,328
376,344
408,168
424,168
440,168
456,168
472,168
488,168
504,168
520,168
536,168
552,168
568,168
584,168
600,168
616,168
392,280
408,280
424,280
440,280
456,280
472,280
488,280
504,280
520,280
536,280
552,280
568,280
584,280
600,280
616,280
632,280
648,280
664,280
680,280
696,280
712,280
728,280
728,296
728,312
728,328
728,344
728,360
728,376
712,376
728,392
728,408
744,408
760,408
776,408
792,408
808,408
696,376
680,376
664,376
648,376
648,360
648,344
648,328
648,312
488,296
488,328
488,344
488,360
504,360
520,360
536,360
536,376
552,376
568,376
584,376
600,376
616,376
632,376
504,184
504,200
504,216
504,232
648,200
648,216
648,232
152,216
152,200
168,200
168,184
184,184
184,168
184,152
584,552
600,552
616,552
632,552
648,552
632,408
632,424
632,456
632,472
632,488
648,488
616,488
600,488
904,152
904,136
904,120
904,104
504,40
504,56
504,72
520,72
536,72
536,88
536,104
536,120
552,72
568,72
584,72
376,40
376,56
376,72
440,88
440,104
440,120
408,568
424,568
440,568
440,24
456,24
472,24
488,24
504,24
392,24
408,24
648,24
648,56
648,40
744,88
440,72
